no,author,text,month,date
376,sorot45,"IKN Nusantara akan berperan sebagai pusat ekonomi baru dan wujud era baru transformasi ekonomi.

#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/ejxFBRoMkn",Februari,2023-04-07 06:14:05+00:00
377,sorot45,"IKN Nusantara akan berperan sebagai pusat ekonomi baru dan wujud era baru transformasi ekonomi.

#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/lKnvvYmIr4",Februari,2023-04-07 06:14:04+00:00
378,sorot45,"IKN Nusantara akan berperan sebagai pusat ekonomi baru dan wujud era baru transformasi ekonomi.

#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/0aUZx8OtVh",Februari,2023-04-07 06:14:03+00:00
379,sorot45,"IKN Nusantara akan berperan sebagai pusat ekonomi baru dan wujud era baru transformasi ekonomi.

#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/8fGFJHRUxn",Februari,2023-04-07 06:14:03+00:00
380,sorot45,"IKN Nusantara akan berperan sebagai pusat ekonomi baru dan wujud era baru transformasi ekonomi.

#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/QcXFdr2Y3v",Februari,2023-04-07 06:14:02+00:00
381,sorot45,"IKN Nusantara akan berperan sebagai pusat ekonomi baru dan wujud era baru transformasi ekonomi.

#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/1u5VkhHBZM",Februari,2023-04-07 06:14:01+00:00
382,sorot45,"IKN Nusantara akan berperan sebagai pusat ekonomi baru dan wujud era baru transformasi ekonomi. 

#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/iopI9aIPPy",Februari,2023-04-07 06:14:01+00:00
383,pradika317,"Perpindahan IKN merupakan era baru bagi Indonesia

#IKNPemerataanEkonomi
#IKNSejahterakanIndonesia
#IKN
#IKNtingkatkanKesejahteraan
#dukungproyekIKN
#IKNNusantara https://t.co/6BpUqjDy22",Februari,2023-04-07 06:13:52+00:00
384,antaranews,Ini peran WSBP dalam membangun IKN https://t.co/TC5IHQLqu1,Februari,2023-04-07 06:13:34+00:00
385,BaniVanesa,"IKN Nusantara akan berperan sebagai pusat ekonomi baru dan wujud era baru transformasi ekonomi. 
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/J7a2xRPxpW",Februari,2023-04-07 06:11:25+00:00
386,BestieLestie,"IKN akan jadi pusat kekuatan Indonesia
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/8FhfRz44sj",Februari,2023-04-07 06:11:10+00:00
387,Info_Nusantara2,"IKN lancar Jaya. Indonesia maju bersama IKN 🔥

#BreakingNews  #ONEPIECE1080
Suzy Madame Gie Jumat Agung Coldplay https://t.co/oVy1pcbp6M",Februari,2023-04-07 06:10:18+00:00
388,ZAMRIEDGN,"Diperlukan dukungan dari seluruh pihak agar pembangunan IKN bisa berjalan sesuai rencana dan target pemerintah
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/UBZNu2zfEl",Februari,2023-04-07 06:09:44+00:00
389,ZAMRIEDGN,"IKN Nusantara akan berperan sebagai pusat ekonomi baru dan wujud era baru transformasi ekonomi
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/0VcmzHnk0D",Februari,2023-04-07 06:09:19+00:00
390,VanessaPadmana7,"IKn sebagai era baru
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/KV2f9SfUwq",Februari,2023-04-07 06:09:12+00:00
391,VanessaPadmana7,"IKN era pembangunan
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/VIy2tZuwc1",Februari,2023-04-07 06:08:58+00:00
392,ZAMRIEDGN,"Diperlukan dukungan dari seluruh pihak agar pembangunan IKN bisa berjalan sesuai rencana dan target pemerintah
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/Vy43W9cTPt",Februari,2023-04-07 06:08:45+00:00
393,VanessaPadmana7,"IKN era transformasi
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/N6Ra86hHqq",Februari,2023-04-07 06:08:44+00:00
394,VanessaPadmana7,"IKN Era baru pembangunan
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/F8B4IZjKkM",Februari,2023-04-07 06:08:28+00:00
395,bonbonxjpg,"@nabilpaissss iyaaa setujuuu, kotanya juga mungkin baru sedikit penduduknya, culture kebiasaan adat di ikn blm terlalu keliatan jg kalo dipake riset buat bikin logonyaa",Februari,2023-04-07 06:08:25+00:00
396,VanessaPadmana7,"Dukung Pembangunan IKN Nusantara
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/DebDY2ouO7",Februari,2023-04-07 06:08:15+00:00
397,BestieLestie,"IKN akan jadi pusat kekuatan Indonesia
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/kF4XhALC06",Februari,2023-04-07 06:08:02+00:00
398,BestieLestie,"IKN wujudkan visi Indonesia Maju
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/JkZvEemzee",Februari,2023-04-07 06:07:53+00:00
399,BestieLestie,"IKN tingkatkan ekonomi RI
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.cofg59i8wky",Februari,2023-04-07 06:07:44+00:00
400,BestieLestie,"IKN Nusantara merupakan Wujud Pemerataan Pembangunan di Indonesia
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/WupYUWNb6s",Februari,2023-04-07 06:07:35+00:00
401,BestieLestie,"Seluruh masyarakat mendukung IKN Nusantara
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/oBuWCcIKKp",Februari,2023-04-07 06:07:25+00:00
402,BestieLestie,"Sektor Pariwisata di Kaltim meningkat berkat IKN Nusantara
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/dje9dzF8Zu",Februari,2023-04-07 06:07:15+00:00
403,NAMEOCI,"Kemarin ikutan vote logo IKN, keren2 semuanya logonya https://t.co/wirFaed9pM",Februari,2023-04-07 06:07:11+00:00
404,BestieLestie,"Perekonomian Indonesia meningkat berkat IKN Nusantara
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/Wr2ODvuMUm",Februari,2023-04-07 06:07:03+00:00
405,BestieLestie,"IKN akan menjadi pusat kekuatan Indonesia
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co1kPntWNSB",Februari,2023-04-07 06:06:50+00:00
406,Sanianaa,@ikn_id 1 sama 5 berkelas bgt🥺🥺🥺,Februari,2023-04-07 06:06:49+00:00
407,BestieLestie,"Bersama kita dukung IKN Nusantara 
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/s8saSiEtIL",Februari,2023-04-07 06:06:40+00:00
408,MasKuma10919014,IKN Nusantara sebagai Transformasi Ekonomi! #IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/rzoGBUSUBi,Februari,2023-04-07 06:06:31+00:00
409,BestieLestie,"IKN Nusantara membawa banyak manfaat
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/Z7EXwC8wO2",Februari,2023-04-07 06:06:29+00:00
410,Afrizal40667123,IKN Nusantara sebagai Transformasi Ekonomi! #IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/xsVyDBaMGi,Februari,2023-04-07 06:06:26+00:00
411,KundariRisma,IKN Nusantara sebagai Transformasi Ekonomi! #IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/QD5MZop1aI,Februari,2023-04-07 06:06:22+00:00
412,BestieLestie,"IKN Nunsatara harus segera dibangun
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.coqaUGjpK93",Februari,2023-04-07 06:06:16+00:00
413,ezmei18,"IKN sudah mencapai 25%
#IbuKotaNegara
#IKNNusantara
#PindahIbuKota https://t.co/PCAzD2KyjY",Februari,2023-04-07 06:05:44+00:00
414,MasKuma10919014,IKN Nusantara sebagai Era Baru Pembangunan Nasional! #IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/U0n3xmaug0,Februari,2023-04-07 06:05:40+00:00
415,Afrizal40667123,IKN Nusantara sebagai Era Baru Pembangunan Nasional! #IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/uWJMGR990v,Februari,2023-04-07 06:05:34+00:00
416,KundariRisma,IKN Nusantara sebagai Era Baru Pembangunan Nasional! #IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/GjEUBY2SYX,Februari,2023-04-07 06:05:30+00:00
417,peachdid,"Pohon Hayat Nusantara karya Aulia Akbar, punya makna paling kompleks. ada 17 kembang mekar tanda kemerdekaan, perisai kehidupan talawang, 5 akar pancasila, representasi 7 pulau, simbol masyarakat maritim, dan pohon hayat. dengan font IKN sutasoma dari aksara pallawa, keren!😲 https://t.co/lIJFFWwASY",Februari,2023-04-07 06:04:29+00:00
418,Inggridv112,"IKN Nusantara merupakan era baru pembangunan di Indonesia
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/27EzNYWXtq",Februari,2023-04-07 06:04:17+00:00
419,Inggridv112,"Konsep future Smart forest city atau kota pintar hijau akan menjadi IKN sebagai simbol baru Indonesia sebagai negara kaya sumber alam, ramah lingkungan penggunaan energi hijau dan tata kota yang modern
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN https://t.co/zZZltWZ8hx",Februari,2023-04-07 06:03:57+00:00
420,gungaia,"IKN Nusantara Merupakan Era Transformasi Ekonomi!!
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/2YqOd47FDt",Februari,2023-04-07 06:03:41+00:00
421,gungaia,"Bersama Kita Dukung Pembangunan IKN Nusantara!!
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/F4E9YrA2pj",Februari,2023-04-07 06:02:59+00:00
422,Inggridv112,"Perpindahan IKN Nusantara merupakan era transformasi ekonomi pemerataan pembangunan, pertumbuhan teknologi dan pembangunan Indonesia
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/ba7MGy4AYU",Februari,2023-04-07 06:02:53+00:00
423,ceriflobamorata,"IKN Nusantara akan berperan sebagai pusat ekonomi baru dan wujud era baru transformasi ekonomi. Sehingga, diperlukan dukungan dari seluruh pihak agar pembangunan IKN bisa berjalan sesuai rencana dan target pemerintah.
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia 
#IKN https://t.co/dJOy9XqZB9",Februari,2023-04-07 06:02:53+00:00
424,Inggridv112,"IKN Nusantara merupakan era transformasi ekonomi pertumbuhan teknologi dan pemerataan pembangunan yang Indonesia sentris
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/1Bk2wdNRoX",Februari,2023-04-07 06:02:14+00:00
425,jahramov,mikir ‘wah stroke ini pasti terinspirasi dari logo ikn #2. tapi kalo buat keselurahan logo jujur kurang suka karena ga sreg aja di gua + filosofinya kurang (mungkin karena abis nonton yang #1 kali ya jadi ekspektasi gua ke logo selanjutnya jadi tinggi bgt),Februari,2023-04-07 06:01:54+00:00
426,imevkxi,@abmqdt @ikn_id sdh ada pancasila kak,Februari,2023-04-07 06:01:45+00:00
427,Inggridv112,"Perpindahan IKN Nusantara merupakan era baru bagi Indonesia
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/hT1OH4wlx8",Februari,2023-04-07 06:01:36+00:00
428,kahendxx,@harimbawa @sefkelik Logo ikn baru 5. Mnurutku kurang gmn gtu dgn design nya 😁,Februari,2023-04-07 06:01:26+00:00
429,IDNTimesKaltim,Bandara Balikpapan Tingkatkan Pelayanan dalam Menyambut IKN https://t.co/Mznxf8UOHL,Februari,2023-04-07 06:01:03+00:00
430,gungaia,"IKN Nusantara Sebagai Era Baru Pembangunan Nasional!!
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/oZvjQU7a2h",Februari,2023-04-07 06:00:51+00:00
431,RiantiAyu18,"IKN Nusantara merupakan era Transformasi Indonesia
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/uswWqXU1fG",Februari,2023-04-07 05:59:51+00:00
432,RiantiAyu18,"IKN Nusantara era Baru pembangunan Indonesia
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/sRykVKxIar",Februari,2023-04-07 05:59:29+00:00
433,RiantiAyu18,"IKN Nusantara sebagai era Baru pembangunan nasional
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/G4bwiuEKW0",Februari,2023-04-07 05:59:01+00:00
434,dimandikan,@ikn_id Mirip UIN SGD ga sih?,Februari,2023-04-07 05:58:30+00:00
435,ZelinePatricia,"IKN Nusantara akan berperan sebagai pusat ekonomi baru dan wujud era baru transformasi ekonomi. Sehingga, diperlukan dukungan dari seluruh pihak agar pembangunan IKN bisa berjalan sesuai rencana dan target pemerintah.

#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN https://t.co/VIGOWWSVmh",Februari,2023-04-07 05:57:06+00:00
436,RahayuNindiya,Dukung IKN Nusantara! https://t.co/KGJj8ogZya,Februari,2023-04-07 05:57:05+00:00
437,dewirahayu1993,Dukung IKN Nusantara! https://t.co/C85EotMwC8,Februari,2023-04-07 05:57:03+00:00
438,RinaRah96849417,Dukung IKN Nusantara! https://t.co/ZjudiW0BVo,Februari,2023-04-07 05:57:02+00:00
439,ZelinePatricia,"IKN Nusantara akan berperan sebagai pusat ekonomi baru dan wujud era baru transformasi ekonomi. Sehingga, diperlukan dukungan dari seluruh pihak agar pembangunan IKN bisa berjalan sesuai rencana dan target pemerintah.

#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN https://t.co/uRSXarb2in",Februari,2023-04-07 05:57:00+00:00
440,Jennife83085830,IKN Nusantara merupakan Transformasi Ekonomi #IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/yt2Ayq1Cj0,Februari,2023-04-07 05:56:24+00:00
441,Jennife83085830,Era Baru Pembangunan Indonesia ya di IKN Nusantara #IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/zhkMfw3g46,Februari,2023-04-07 05:56:24+00:00
442,Jennife83085830,Dukung terus pembangunan IKN Nusantara #IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/CWhgSJvTrk,Februari,2023-04-07 05:56:23+00:00
443,Jennife83085830,Ga sabar mau liat IKN Nusantara #IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/Msczpkm8yZ,Februari,2023-04-07 05:56:22+00:00
444,Jennife83085830,Bangga banget ada IKN Nusantara nantinya #IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/wmSyZFLJDb,Februari,2023-04-07 05:56:22+00:00
445,Jennife83085830,IKN Nusantara bakalan jadi Kota Modern #IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/we7eqGqYL3,Februari,2023-04-07 05:56:21+00:00
446,Jennife83085830,Keren sih konsep Future Smart Forest City di IKN Nusantara #IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/QTqxJsKoRb,Februari,2023-04-07 05:56:21+00:00
447,Jennife83085830,IKN Nusantara sebagai Era Baru Pembangunan Nasional #IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/fcFT4nBqfA,Februari,2023-04-07 05:56:20+00:00
448,BuanaAndri1,"IKN Nusantara akan berperan sebagai pusat ekonomi baru dan wujud era baru transformasi ekonomi. Sehingga, diperlukan dukungan dari seluruh pihak agar pembangunan IKN bisa berjalan sesuai rencana dan target pemerintah.
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN https://t.co/SBFMENcdg0",Februari,2023-04-07 05:56:05+00:00
449,CaemTok,IKN Mantapp ! https://t.co/h2XGfXo4cl,Februari,2023-04-07 05:55:44+00:00
450,BuanaAndri1,"IKN Nusantara akan berperan sebagai pusat ekonomi baru dan wujud era baru transformasi ekonomi. Sehingga, diperlukan dukungan dari seluruh pihak agar pembangunan IKN bisa berjalan sesuai rencana dan target pemerintah.
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN https://t.co/HXmN7vIFl1",Februari,2023-04-07 05:55:34+00:00
451,nabilpaissss,"@bonbonxjpg Mungkin karena ikn belom kliatan bgt corak penduduknya(?), jdi gak kegambar di logo-logonya",Februari,2023-04-07 05:55:23+00:00
452,txtfromdhri,"pengen deh org2 bacot gini disuruh bikin logo ikn pake proses yg emg seharusnya dilewatin dlm bkin logo, dikata bkin logo drag drop freepik ajg, bodo amat lah puasa gue udah keburu emosi",Februari,2023-04-07 05:54:21+00:00
453,jahramov,"gua awalnya kurang suka sm nominasi logo ikn #1, tp pas nonton vidnya jadi suka karena filosofinya bagus banget + kalo diimplementasikan jadi gambar pada suatu barang jadi mirip batik dan menurut gua itu lucu. pemilihan warna yang bold juga cocok sama konsep logonya, ngga norak https://t.co/RQ68Hr8iQd",Februari,2023-04-07 05:53:47+00:00
454,saudaramerah,"Dukung IKN Nusantara 

#IKNPemerataanEkonomi
#IKNSejahterakanIndonesia
#IKN
#IKNtingkatkanKesejahteraan
#dukungproyekIKN
#IKNNusantara https://t.co/IG9dJobvmS",Februari,2023-04-07 05:53:40+00:00
455,saudaramerah,"Dukung IKN Nusantara 

#IKNPemerataanEkonomi
#IKNSejahterakanIndonesia
#IKN
#IKNtingkatkanKesejahteraan
#dukungproyekIKN
#IKNNusantara https://t.coIENdLySQJ",Februari,2023-04-07 05:53:31+00:00
456,bangputeraa,"IKN Nusantara Merupakan Era Baru Pembangunan Nasional.
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN https://t.coayF462HaW",Februari,2023-04-07 05:53:30+00:00
457,saudaramerah,"Dukung IKN Nusantara 

#IKNPemerataanEkonomi
#IKNSejahterakanIndonesia
#IKN
#IKNtingkatkanKesejahteraan
#dukungproyekIKN
#IKNNusantara https://t.co/S55w6mIvpQ",Februari,2023-04-07 05:53:26+00:00
458,bangputeraa,"IKN Nusantara Era Baru Pembangunan Indonesia.
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN https://t.co/DVpfhPRbZ4",Februari,2023-04-07 05:53:05+00:00
459,bangputeraa,"Perpindahan IKN Merupakan Era Baru Pembangunan Indonesia.
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN https://t.co/XZNyw2N8ij",Februari,2023-04-07 05:51:48+00:00
460,bangputeraa,"IKN Nusantara sebagai pusat ekonomi baru dan wujud era baru transformasi ekonomi, Pertumbuhan Teknologi, dan Pembangunan yang Indonesia Sentris. #IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN https://t.co/olZNxGBhW4",Februari,2023-04-07 05:50:56+00:00
461,BarasVoice,bersama kita dukung pembangunn IIKN nusantara #IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/mJ29bocLoc,Februari,2023-04-07 05:50:49+00:00
462,phoenixx1_,"IKN Nusantara akan berperan sebagai pusat ekonomi baru dan wujud era baru transformasi ekonomi. 
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/OTkP943cad",Februari,2023-04-07 05:50:11+00:00
463,phoenixx1_,"Mantap nih IKN NUSANTARA 
IKN Nusantara akan berperan sebagai pusat ekonomi baru dan wujud era baru transformasi ekonomi. 
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/d1YiwZ0tGa",Februari,2023-04-07 05:49:56+00:00
464,phoenixx1_,"ERA BARU PEMBANGUNAN INDONESIA 
IKN Nusantara akan berperan sebagai pusat ekonomi baru dan wujud era baru transformasi ekonomi. 
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/P8Ha7KdEtl",Februari,2023-04-07 05:49:50+00:00
